TRANS NO,SEQ,METER NO,READING DATE,EMPLOYEE ID,READING,USAGE AMOUNT,BILLED DATE,UOM,METER DESCRIPTION,METER TYPE,UTILITY TYPE,LONG DESCRIPTION,REGION CODE,FACILITY ID,BUILDING,USAGE FACTOR,START DATE,BUILDING NAME,BUILDING CLASS,PROPERTY TYPE,METER MULTIPLIER,YEAR-MONTH,SERIAL #,ROUTE NO
9139,278,ELSCNPWELL03,9/30/2023 0:00,600317,18129,NULL,10/31/2023 14:38,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2023-9,10098329,SC
9376,132,ELSCNPWELL03,10/31/2023 0:00,600317,18129,NULL,12/4/2023 14:50,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2023-10,10098329,SC
9406,131,ELSCNPWELL03,11/30/2023 0:00,600317,18129,NULL,12/23/2023 12:46,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2023-11,10098329,SC
9475,106,ELSCNPWELL03,12/31/2023 0:00,600317,18129,NULL,2/5/2024 8:21,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2023-12,10098329,SC
9509,103,ELSCNPWELL03,1/31/2024 0:00,600317,18129,NULL,3/4/2024 14:06,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2024-1,10098329,SC
9533,104,ELSCNPWELL03,2/29/2024 0:00,600317,18129,NULL,4/8/2024 9:59,KWH,WATER WELL AT 3100 DEWEY 207770309,NORMAL,ELECTRIC,ON TRANSFORMER AT DEWEY AND COLUMBUS,NORMAN,SC,UTILITY-SC,100,6/30/2016 0:00,"POWER,WATER,GAS SYSTEMS",NON_E_AND_G,AUXILLIARY,1,2024-2,10098329,SC
8937,80,ELSCWTRTWR03,1/31/2023 0:00,600317,NULL,0.03,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-1,10058834,SC
8953,80,ELSCWTRTWR03,2/28/2023 0:00,600317,NULL,0.62,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-2,10058834,SC
8969,80,ELSCWTRTWR03,3/31/2023 0:00,600317,NULL,0.62,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-3,10058834,SC
9011,189,ELSCWTRTWR03,4/30/2023 0:00,600317,NULL,0.32,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-4,10058834,SC
9036,189,ELSCWTRTWR03,5/31/2023 0:00,600317,NULL,0.32,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-5,10058834,SC
9059,189,ELSCWTRTWR03,6/30/2023 0:00,600317,NULL,0.03,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-6,10058834,SC
9096,191,ELSCWTRTWR03,7/31/2023 0:00,600317,NULL,0.03,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-7,10058834,SC
9117,191,ELSCWTRTWR03,8/31/2023 0:00,600317,NULL,0.03,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-8,10058834,SC
9139,196,ELSCWTRTWR03,9/30/2023 0:00,600317,NULL,0,NULL,KW,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,NULL,2023-9,10058834,SC
8937,81,ELSCWTRTWR03,1/31/2023 0:00,600317,616,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-1,10058834,SC
8953,81,ELSCWTRTWR03,2/28/2023 0:00,600317,622,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-2,10058834,SC
8969,81,ELSCWTRTWR03,3/31/2023 0:00,600317,637,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-3,10058834,SC
9011,190,ELSCWTRTWR03,4/30/2023 0:00,600317,638,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-4,10058834,SC
9036,190,ELSCWTRTWR03,5/31/2023 0:00,600317,644,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-5,10058834,SC
9059,190,ELSCWTRTWR03,6/30/2023 0:00,600317,650,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-6,10058834,SC
9096,192,ELSCWTRTWR03,7/31/2023 0:00,600317,656,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-7,10058834,SC
9117,192,ELSCWTRTWR03,8/31/2023 0:00,600317,656,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-8,10058834,SC
9139,197,ELSCWTRTWR03,9/30/2023 0:00,600317,656,NULL,NULL,KWH,SOUTH CAMPUS WATER TOWER 207770308,NORMAL,EL_INFO_ONLY,AT TOWER BASE ON TRANSFORMER,NORMAN,SC,WATERTOWER-SC,100,8/31/2022 0:00,SOUTH CAMPUS WATER TOWERS,NON_E_AND_G,AUXILLIARY,40,2023-9,10058834,SC
8937,271,ELTENNIS01,1/31/2023 0:00,600317,64702,956,2/28/2023 13:35,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-1,76704232,SC
8953,271,ELTENNIS01,2/28/2023 0:00,600317,65230,528,3/31/2023 18:33,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-2,76704232,SC
8969,267,ELTENNIS01,3/31/2023 0:00,600317,66075,NULL,4/29/2023 17:09,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-3,76704232,SC
9011,15,ELTENNIS01,4/30/2023 0:00,600317,67054,979,5/30/2023 14:23,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-4,76704232,SC
9036,15,ELTENNIS01,5/31/2023 0:00,600317,67941,887,6/30/2023 8:24,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-5,76704232,SC
9059,15,ELTENNIS01,6/30/2023 0:00,600317,68722,781,8/2/2023 13:50,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-6,76704232,SC
9096,15,ELTENNIS01,7/31/2023 0:00,600317,69824,1102,8/31/2023 14:28,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-7,76704232,SC
9117,15,ELTENNIS01,8/31/2023 0:00,600317,71021,1197,9/30/2023 12:35,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-8,76704232,SC
9139,15,ELTENNIS01,9/30/2023 0:00,600317,72642,1621,10/31/2023 14:38,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-9,76704232,SC
9376,11,ELTENNIS01,10/31/2023 0:00,600317,73810,1168,12/4/2023 14:50,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-10,76704232,SC
9406,11,ELTENNIS01,11/30/2023 0:00,600317,74880,1070,12/23/2023 12:46,KWH,TENNIS COURTS 207770301,NORMAL,ELECTRIC,"ENTRANCE TO COURTS ON TIMBERDELL
35D 11'46.28N 97D 26'34.13""W 2.21""",NORMAN,MCH,GROUNDS-MCH,100,11/30/2004 0:00,"GROUNDS, MAIN CAMPUS HOUSING",NON_E_AND_G,HOUSING,1,2023-11,76704232,SC
8937,9,GW202B,1/31/2023 0:00,600317,73274563,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-1,13620A601,SC
8953,9,GW202B,2/28/2023 0:00,600317,73600747,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-2,13620A601,SC
8969,9,GW202B,3/31/2023 0:00,600317,74876567,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-3,13620A601,SC
9011,308,GW202B,4/30/2023 0:00,600317,80322805,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-4,13620A601,SC
9036,308,GW202B,5/31/2023 0:00,600317,82626528,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-5,13620A601,SC
9059,308,GW202B,6/30/2023 0:00,600317,85798009,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-6,13620A601,SC
9096,310,GW202B,7/31/2023 0:00,600317,97899059,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-7,13620A601,SC
9117,310,GW202B,8/31/2023 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-8,13620A601,SC
9139,315,GW202B,9/30/2023 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-9,13620A601,SC
9376,149,GW202B,10/31/2023 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-10,13620A601,SC
9406,147,GW202B,11/30/2023 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-11,13620A601,SC
9475,120,GW202B,12/31/2023 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2023-12,13620A601,SC
9509,117,GW202B,1/31/2024 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-1,13620A601,SC
9533,118,GW202B,2/29/2024 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-2,13620A601,SC
9559,112,GW202B,3/31/2024 0:00,600317,133757782,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,4/30/2016 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-3,13620A601,SC
9659,105,GW202D,4/30/2024 0:00,600317,39501896,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-4,13620A601,SC
9711,102,GW202D,5/31/2024 0:00,600317,42678318,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-5,13620A601,SC
9748,100,GW202D,6/30/2024 0:00,600317,52942180,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-6,13620A601,SC
9781,95,GW202D,7/31/2024 0:00,600317,62154390,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-7,13620A601,SC
9864,65,GW202D,8/31/2024 0:00,600317,78396016,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-8,13620A601,SC
9913,65,GW202D,9/30/2024 0:00,600317,88459535,NULL,NULL,GL,RECLAIMED WATER USED AT GOLF COURSE,NORMAL,GW_INFO_ONLY,IN PUMP HOUSE NW OF WATER TOWER,NORMAN,SC,202,100,3/31/2024 0:00,BRUCE DRAKE CLUBHOUSE- (JIMMIE AUSTIN GOLF CLUB & COURSE),NON_E_AND_G,ATHLETICS,1,2024-9,13620A601,SC
8937,283,NG201C,1/31/2023 0:00,600317,5186,538.72,2/28/2023 13:36,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-1,12T594356,SC
8953,283,NG201C,2/28/2023 0:00,600317,5548,376.48,3/31/2023 18:25,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-2,12T594356,SC
8969,279,NG201C,3/31/2023 0:00,600317,6054,526.24,4/29/2023 16:51,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-3,12T594356,SC
9011,77,NG201C,4/30/2023 0:00,600317,6416,376.48,5/30/2023 14:23,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-4,12T594356,SC
9036,77,NG201C,5/31/2023 0:00,600317,6746,343.2,6/30/2023 8:26,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-5,12T594356,SC
9059,77,NG201C,6/30/2023 0:00,600317,7002,266.24,8/2/2023 13:51,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-6,12T594356,SC
9096,79,NG201C,7/31/2023 0:00,600317,7289,298.48,8/31/2023 14:29,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-7,12T594356,SC
9117,79,NG201C,8/31/2023 0:00,600317,7528,248.56,9/30/2023 12:36,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-8,12T594356,SC
9139,79,NG201C,9/30/2023 0:00,600317,7864,349.44,10/31/2023 14:39,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-9,12T594356,SC
9376,31,NG201C,10/31/2023 0:00,600317,8138,284.96,12/4/2023 14:56,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-10,12T594356,SC
9406,31,NG201C,11/30/2023 0:00,600317,8390,262.08,12/23/2023 12:47,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-11,12T594356,SC
9475,24,NG201C,12/31/2023 0:00,600317,8724,347.36,2/5/2024 8:22,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2023-12,12T594356,SC
9509,22,NG201C,1/31/2024 0:00,600317,9104,395.2,3/4/2024 14:09,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2024-1,12T594356,SC
9533,22,NG201C,2/29/2024 0:00,600317,9360,266.24,4/8/2024 10:00,CF,KRAETTLI LAUNDRY 702010301,NORMAL,GAS,N SIDE OF THE BUILDING,NORMAN,APARTMENTS,201A,100,11/30/2013 0:00,KRAETTLI APARTMENTS,NON_E_AND_G,HOUSING,1.04,2024-2,12T594356,SC
